UserId,ItemId
101,3176 3229 2324 92 1321 84 2384 2470 485 454 313 2178 2392 2855 2527 1407 712 1214 814 2828 1861 1466 53 975 676 741 505 1684 2380 821 1430 2193 1260 1795 644 832 3237 1656 968 517 380 1125 2944 3236 2607 1575 2805 397 1099 465 
102,490 590 1137 868 333 2295 2072 1318 1239 2463 1991 1567 1755 2985 2940 444 698 1956 2782 48 1465 3118 98 2836 1531 783 1861 755 423 651 1455 2649 294 2933 2874 1520 1684 1497 2809 2750 1659 2108 2055 3049 2198 362 497 2312 18 1127 
103,307 2350 545 1529 1417 1697 2361 1922 294 333 2470 2638 2111 2167 2299 971 2095 1237 750 685 2514 1677 302 2318 760 2850 745 0 2623 770 1920 2312 697 525 2652 266 2855 475 3090 964 3241 1660 3202 981 1770 2940 1377 2805 431 2127 
104,3237 3035 1737 814 243 2320 811 1423 1520 1102 1755 166 454 950 2710 2616 2760 2750 840 229 835 439 2401 1567 1784 748 3044 1936 2068 1983 1628 1290 1254 3114 1533 2427 1939 3236 1645 2470 521 3127 1079 1078 1292 62 796 2099 3187 3129 
105,3229 3022 385 770 2384 2855 2171 3130 796 1983 2299 783 1423 942 1065 987 1939 907 1486 2976 824 2776 1695 761 2126 2696 115 2944 2724 266 307 2932 2111 1445 2850 3181 2163 3257 765 3064 2994 1237 3233 294 545 1239 1757 1475 3205 2147 
106,842 1295 1034 1324 938 1942 837 1931 1673 363 1828 361 372 3206 277 1115 231 2902 1317 589 1614 1365 1575 167 2142 1197 2208 2339 954 15 331 402 1655 2521 3142 2977 1603 401 110 2444 2899 2291 1189 1305 2928 2638 905 2075 1891 939 
107,2460 637 275 981 3220 167 3124 2878 2726 1783 676 1343 2298 59 2555 2602 1635 1857 3041 119 2374 2805 1369 2930 2913 961 443 479 677 1031 3040 2299 1942 1873 1135 1767 876 2959 1099 553 2953 1513 829 2306 331 1113 976 3150 2115 454 
108,2649 532 1973 2825 1612 1748 91 2799 2387 2714 2338 1200 43 48 1180 1567 1494 1967 2413 1991 405 2958 1871 1651 140 2217 842 356 3039 1238 2977 2286 1649 2932 1199 1040 328 1048 1197 1128 1695 655 2962 3257 1137 2399 3186 2626 2638 163 
109,231 1325 1299 2887 319 1224 91 836 2631 1861 2866 1002 1895 2550 1268 1015 2297 1129 2841 1686 2113 3210 1336 2889 1964 2316 394 1269 1432 2089 2406 734 613 692 2959 337 1383 1650 1006 1873 1415 629 1518 990 1644 2352 1240 710 2306 539 
110,702 465 3178 2537 840 2463 1200 950 2855 2726 2940 2320 273 1784 2466 2541 1386 2750 385 517 412 2710 2133 2007 2070 280 2841 588 2845 767 2217 2299 489 830 1155 2039 1939 2323 1684 241 2754 3118 2174 1889 2549 3176 3035 2206 2553 3189 
111,1198 3178 1889 333 2549 2039 2514 3032 712 1048 2623 412 1185 2622 749 1660 3013 3229 1053 2536 1218 273 550 3071 1034 553 2031 1558 1616 77 3078 2810 84 2091 2497 2464 1268 1466 2312 2278 697 1023 2619 1861 2724 1341 590 2180 1605 1586 
112,2885 333 2940 1185 2514 750 702 3178 2022 1348 1417 1386 2537 1197 412 2320 3032 1465 2350 3229 2351 2464 2144 2299 2855 1770 2031 1195 329 2810 1198 2312 2841 2190 275 1200 465 517 505 1429 770 865 1889 2541 3236 1956 1237 294 2549 1213 
113,2474 275 637 505 2537 2977 3142 1455 655 2455 1770 294 465 976 2652 1325 2855 2173 2470 981 2193 2392 2885 741 3220 2117 714 2841 1195 3031 1861 358 384 1871 2805 2946 2312 2971 1722 1755 676 1056 2878 490 2350 2651 988 938 1784 1812 
114,714 1195 1784 2006 783 1871 1002 486 2115 2977 676 1896 358 2470 2902 1054 2883 1797 1973 490 334 905 1365 1614 2551 13 2885 3049 613 1521 842 2431 637 1755 2521 3186 3079 465 458 3237 2297 836 2384 2320 167 2055 2196 706 1224 319 
115,1474 2652 1185 3241 2350 2470 231 1200 2977 505 91 954 2320 1386 358 2885 1868 719 1197 856 275 1106 2022 2431 2428 490 2351 1770 3142 987 2413 3220 1681 1722 100 1117 2957 964 3145 2933 2474 706 2841 1896 1975 465 2111 2688 1239 655 
116,1474 1054 825 3241 2811 676 1975 1002 1896 1224 2957 1317 335 1154 1797 2887 2977 2652 319 2413 2885 2841 1386 2316 836 655 1432 2631 2930 1117 2129 1197 751 458 2193 2022 2297 3194 1129 692 2351 1686 1240 394 25 1964 1596 479 239 2959 
117,1455 2398 2080 2976 275 1681 292 1423 1651 811 1402 100 3014 2944 1695 2384 1602 644 2111 3220 2464 2595 2933 1936 865 698 2488 2478 68 3049 2862 186 1706 2841 1026 2940 2299 532 1332 2147 2555 116 490 328 1673 2401 1715 538 697 2351 
118,1575 471 1871 1197 2350 856 1295 842 1195 1349 170 3186 655 231 2470 2163 443 837 277 2320 335 954 714 865 1386 2652 2173 1614 2726 2431 1942 1424 3241 1770 1365 1200 2921 2147 2127 346 362 2977 1673 1991 1292 1317 2885 545 1324 1797 
119,3150 677 651 734 2217 3134 2810 598 2499 405 98 954 231 2921 2931 876 2182 2812 64 829 2958 755 2193 335 1873 2977 2352 1861 1029 1387 2305 1085 1568 1317 553 2496 3189 2805 1613 2498 1299 1941 2225 39 2852 582 2159 468 243 2164 
120,1336 856 1474 1964 91 2841 2115 1975 2811 1797 2546 2631 2217 714 3142 505 2887 1269 319 1088 1299 1861 1432 1895 655 2406 335 3150 1193 2385 2305 2320 2193 2805 1054 1755 825 333 2810 2297 2164 2855 2550 2413 2262 1686 1317 358 2182 553 
121,439 1575 1853 39 571 1130 1898 971 593 856 2521 369 1423 2304 2899 1720 2307 2786 1158 2887 3105 1054 839 825 1871 1745 2885 1119 192 2762 628 1195 2853 910 328 958 2811 2026 1568 2455 1417 1835 1896 2291 1806 1165 1949 1986 275 1594 
122,1556 2638 971 1001 2031 593 2470 2350 1765 2385 333 836 1152 1614 613 1417 328 2299 2977 307 1915 1474 2330 2822 2845 1594 1336 275 988 1496 1203 3162 2879 3046 840 2841 2472 3186 1209 1770 2862 443 2282 1853 1941 1054 309 939 2398 3041 
123,3078 1193 697 2312 2547 333 770 3178 3032 1793 2537 2039 1194 2031 2549 1677 2013 2536 77 898 3142 1200 3209 3022 1417 2497 1336 1339 329 412 2944 695 1307 706 639 1637 1770 1693 3248 1923 1786 84 859 427 2814 307 2622 1575 584 1185 
124,231 1474 1896 3142 2115 2811 335 714 1317 655 3241 825 2887 1797 471 706 2217 91 1002 319 1195 676 458 1224 358 1197 1386 2855 2805 2474 2196 613 2970 2464 1964 2385 1770 2631 2959 2455 2193 1871 876 2537 2350 2262 2312 734 1895 1269 
125,2320 2810 2022 1213 2651 1770 1268 2350 1941 2855 465 1197 3189 2299 2805 2726 1200 2217 294 490 2537 865 307 2464 2652 2940 333 1195 405 1185 1048 1956 2380 517 2541 1922 2312 697 1348 702 1137 1812 275 266 1152 1868 545 2934 98 712 
126,2726 2977 954 1575 2885 346 505 1964 1861 2499 1567 3237 905 115 2652 1129 1941 2163 2398 319 1386 783 2651 1975 1797 751 829 2385 2176 2551 2384 2044 655 1152 1254 2147 1432 48 2225 358 553 734 468 231 2472 938 2661 741 2022 335 
127,2940 3229 485 1260 2278 2823 697 2039 3032 1336 1429 968 2497 1756 2312 2547 3026 333 749 770 2645 2814 639 745 1949 948 2100 2018 25 2885 1302 1589 340 2827 1417 1386 2125 898 2013 1662 329 2783 2537 821 1689 313 2190 3013 1793 1466 
128,266 1465 1922 277 2850 2222 870 3148 2602 1923 3022 2039 1237 1875 2299 945 2318 748 1358 1410 255 2616 2536 1417 1424 942 1185 1505 230 504 596 2012 1193 1065 2403 2754 302 1198 2706 1722 2980 1835 865 663 1942 251 2516 2464 1313 2770 
129,1941 553 163 1055 1984 1362 2499 1034 2380 98 1152 2299 3189 2696 64 712 2934 1377 2565 2072 1549 2128 776 2182 1684 755 2308 2931 1951 732 1852 1162 79 1656 677 1770 475 48 1912 1804 2807 1957 731 814 115 405 1025 815 1973 1976 
130,1197 2885 1575 465 2652 1295 1770 2537 1200 1156 1307 2855 2470 1034 117 3037 1031 2455 2299 2312 1942 2726 1812 471 2320 1857 865 231 644 1474 1195 361 457 2127 3241 1184 1868 2464 1324 363 1424 609 697 515 719 2066 2977 167 517 3068 
131,1348 2350 767 3078 2463 2810 2024 2312 3178 275 2193 1868 1474 2435 1034 698 2108 719 2652 266 3118 3032 255 417 553 3181 1198 2171 2217 1336 521 987 2850 1455 1681 98 1241 412 1357 1060 2299 697 1800 1013 1612 1793 756 2039 3241 2944 
132,1185 964 865 719 275 2470 1455 1200 712 1213 1030 2805 1575 2651 1681 698 2380 2463 333 1715 2299 465 2320 1868 117 417 1023 3031 2845 1770 981 2940 1231 2070 3118 976 3189 2030 294 697 2966 1048 1734 1941 2928 2007 2652 3178 2726 2193 
133,3178 1185 2039 2514 333 3032 2464 702 275 3078 2940 2536 2403 2841 1198 2024 1575 2312 1860 1405 1417 1949 1662 1193 1348 968 1351 2299 663 1734 1677 1386 1465 494 2537 3026 770 2706 1197 2013 77 117 1034 1793 697 3127 2180 1586 1693 1455 
134,2022 2541 465 1200 115 3209 1290 521 380 2398 346 1423 796 2359 1060 2937 1193 907 2696 1579 1695 3189 2986 1983 1498 48 1239 3049 2217 470 2932 2463 280 2652 3064 2693 1254 2308 957 385 1973 2649 765 2338 2705 2650 3130 1864 2325 1651 
135,1034 1942 1324 2299 2913 1031 1603 1423 72 1307 1735 1501 2563 1300 3041 2101 672 1573 1900 1563 46 1734 958 117 162 1456 1367 277 2885 385 3205 1237 2226 808 214 739 79 2127 1817 1233 1509 1812 1505 233 1923 429 3182 2071 723 2928 
136,1465 2351 2541 2320 1722 865 2754 100 470 803 1197 275 596 2179 2537 1185 1868 3148 1498 1200 1371 1560 2616 719 697 1681 1336 2940 706 1737 501 230 505 3233 2964 231 2463 2688 255 870 1071 2312 1741 1714 1013 3059 1567 1575 3142 2455 
137,331 863 128 1290 422 845 296 814 1197 2351 2299 1343 644 2807 924 3041 957 2088 385 1423 1745 4 2086 272 2508 2393 589 2702 14 2645 2460 938 2788 2011 1422 2844 1063 214 515 2411 2127 611 2206 2750 3206 1529 784 3090 46 2828 
138,945 2393 2754 2964 501 1643 2343 1060 1498 1812 1135 1348 2855 2937 2825 1386 465 1956 2405 496 46 1990 1156 251 2179 644 2645 3231 2471 1714 1295 942 167 3039 361 2750 2738 1352 3233 2058 1513 3145 1443 957 720 2236 1515 3148 1122 2206 
139,1455 1734 2030 2128 2537 1681 2460 1352 573 1213 3181 2007 3041 621 3231 1984 92 333 2833 698 1684 1648 780 3178 2645 446 1803 1868 1196 1116 1673 1558 2514 3118 2193 2464 1941 2149 221 1497 1200 117 2039 167 2206 2066 358 1407 1409 2124 
140,1871 842 3186 1575 2902 2006 1115 1295 2075 231 2977 2966 3079 2971 847 2805 1034 1781 384 2173 1941 2661 1521 1156 1828 486 1031 2879 2217 714 167 960 981 275 1056 1307 1680 1812 115 1520 1324 988 277 2299 1597 2855 1861 3037 651 734 
141,1197 412 3229 1185 273 79 496 1889 231 2541 1505 2773 987 1410 2940 756 1386 1110 945 443 2529 770 1351 1735 812 1417 858 2455 170 1812 1082 2977 3091 1429 1072 586 948 2278 1218 333 1083 2885 551 2312 2538 3202 1506 940 1942 2537 
142,3158 1517 2002 1529 259 468 2841 3142 2411 1159 865 1443 2750 2885 2788 745 2645 814 2855 1656 2309 1185 1800 517 2940 1784 1818 702 1290 2384 644 2320 1455 275 988 1868 1386 398 770 2198 1260 2011 197 307 2937 1307 1770 485 2538 1972 
143,115 964 2726 1784 2428 1239 2875 2649 497 2551 2810 2933 2147 1941 2398 3014 1864 1254 2044 3052 2488 454 2325 2986 1964 1695 2932 1040 1289 1591 423 2217 3049 532 229 2338 3189 2080 603 2595 2423 1213 1612 1292 2585 2885 3257 280 1238 186 
144,2173 2262 122 3142 128 2474 3210 2088 2115 1159 2631 259 714 2193 197 710 319 3250 2392 335 2957 1224 1470 677 1054 1475 1517 1006 1755 2225 2470 1797 2299 394 1220 1596 2464 1861 1972 1185 1193 1455 1770 275 1902 702 1034 865 405 515 
145,987 3241 2810 231 405 553 2930 1975 2413 2652 1432 1470 1137 1405 31 1117 1861 1088 1465 335 2196 938 692 1873 394 954 288 1575 2541 673 702 2129 1045 3130 1558 1383 856 505 299 945 1348 1497 1213 225 3189 255 2222 1317 100 868 
146,1770 2537 2810 2661 2811 3220 1195 2966 2431 115 2726 538 3103 2295 719 2441 965 609 741 820 2631 2398 292 3210 1800 2022 2885 988 2217 1455 465 734 1635 1268 1055 490 1224 147 677 876 155 2546 2087 2862 1012 1056 243 2413 1975 954 
147,1455 2022 3181 2351 465 609 938 3037 697 471 2541 1357 3142 1681 1812 2024 1241 2885 3209 1195 296 2537 1673 231 1923 2823 267 255 380 2066 2750 59 1369 2115 2173 33 331 259 2977 505 3182 485 1693 2928 637 3127 2455 1020 2179 949 
148,954 1242 443 2811 905 1706 1896 2952 2563 1731 1044 2971 142 1129 1399 2115 1292 2921 987 1034 2522 496 1197 2044 2431 91 458 2767 1317 43 1728 2684 958 940 479 1942 814 1620 2706 2322 2395 169 2173 1871 1349 2474 361 1446 2159 1474 
149,545 593 3142 1871 443 1575 2307 1349 842 2855 465 1521 847 1034 2977 2651 2299 571 2470 971 919 1812 2805 486 2879 856 2291 1048 905 2022 2661 3077 490 1307 505 2498 2885 1158 331 1861 1377 954 1119 2869 2380 13 439 1529 1781 2971 
150,1386 2320 2537 2464 2022 2470 2885 465 1348 3078 1956 1200 2726 1861 2514 231 1868 1268 3118 702 1213 1949 2299 697 2351 1784 1770 1195 1558 505 1197 2855 2810 968 2193 553 1198 964 490 2460 2031 706 1218 2179 1465 2182 1804 3189 2350 1034 
151,1575 275 1770 2537 1200 719 637 1195 443 981 294 2885 1455 465 783 2320 2455 3031 490 471 2022 1474 231 2971 1034 1812 1185 505 1861 1681 1684 1871 2845 2726 2117 1156 1784 2464 2351 1268 2862 988 3040 1386 2312 1715 976 706 2966 496 
152,1797 751 836 1054 2113 3241 335 2297 1975 1317 505 2164 2115 2262 2855 2196 825 1129 710 938 319 1154 539 2431 3142 613 2316 2841 244 2959 1325 1432 2173 1088 1964 155 2089 714 1006 215 2546 1094 1299 2129 458 3201 1002 676 337 1518 
153,1861 1613 358 847 1521 598 2869 2527 231 471 1684 2661 167 1325 1383 3237 1298 976 1365 486 1938 397 571 1969 3186 1720 3223 585 441 2380 1795 2685 228 2075 2455 1209 2565 2521 334 2662 618 565 1496 2297 3046 1130 1195 3221 1362 51 
154,2971 1132 1012 1715 2525 741 3031 719 294 981 1418 437 2070 1378 2521 3220 2164 1353 1207 151 1585 144 965 854 2441 2830 2283 1575 1435 627 1684 525 1111 676 1617 243 856 490 1928 2893 2117 2476 905 300 2504 1594 665 1215 2527 1840 
155,1424 1185 2339 1755 176 3037 1417 385 275 333 277 296 1575 1784 2127 1505 702 1465 412 15 3118 1325 2007 830 2480 3026 2726 2115 1237 2750 494 1922 2754 621 1341 2221 1189 1295 2575 181 706 2541 1336 88 596 2470 2568 2350 750 230 
156,266 294 1106 479 2850 1197 1470 987 2350 91 1558 2320 2885 3145 2351 1612 2431 553 788 2799 1956 1048 192 2361 431 1575 2179 1498 1804 2688 2726 2193 1861 692 2957 803 2428 3039 2714 1046 2652 1641 490 2724 1697 3241 505 3059 677 905 
157,2350 2810 3189 2320 2958 2111 553 98 964 1268 1048 545 2638 1770 1362 2217 677 1475 2380 1055 1549 1804 1861 266 2385 1152 1137 294 3236 651 1558 2193 270 1377 2734 525 1922 1697 2726 712 1613 598 1195 2299 1852 971 949 958 2850 302 
158,2885 2726 1197 157 2171 167 2855 1922 2514 2878 1784 2464 2546 117 1539 3178 490 486 2724 2460 2217 1405 2953 2030 2688 2770 2206 1325 1001 2959 2977 1614 2066 1567 1991 1156 2455 3021 2406 1239 2529 2163 579 1755 1116 273 935 294 2115 2182 
159,954 1154 2431 836 751 1896 505 231 1474 319 905 1002 1861 1975 1054 2297 2546 938 2631 91 358 1224 2959 2113 155 3241 676 2196 825 1317 335 539 458 1299 2115 2970 613 2129 3210 692 2779 1895 829 2316 2648 2474 876 1686 2957 2217 
160,2883 2488 2696 2338 2325 1292 2585 1591 2044 2472 2652 2932 765 1088 1239 2507 2544 1967 1784 3052 62 140 2944 3218 2227 779 100 603 2745 40 610 2802 1095 2423 229 2401 2478 2713 783 1770 2586 523 800 2320 3049 2399 532 43 2051 3213 
161,294 266 307 2958 3189 2638 677 302 1362 1034 2850 2350 545 431 1922 525 1770 2270 2318 685 98 2320 1697 2193 2361 1213 958 971 270 2805 2365 1529 981 2299 2496 1389 1549 2824 2885 788 2385 1861 2167 1152 2182 2800 2565 259 1237 2001 
162,1567 2472 454 115 443 277 275 663 2066 1871 1673 486 2055 2551 1088 280 2726 170 1423 1185 2325 1365 1770 3124 1290 2455 100 2208 706 3068 1195 497 361 1300 2521 3186 869 1693 2466 384 1556 2986 2645 1115 13 3237 571 770 2007 1307 
163,1195 1575 505 443 1871 486 1614 13 2902 490 2521 593 571 334 231 1130 1200 1521 170 1720 465 2470 2855 919 2537 2022 1001 1474 2006 1868 3241 346 2652 384 1119 865 2661 1197 1853 2291 1812 1298 1325 3079 2879 275 454 637 2726 1533 
164,0 964 712 475 1941 1804 655 2638 1242 2339 842 170 1130 401 1361 1917 2977 2193 3079 1349 2521 335 43 405 1572 2182 1706 615 2401 1614 896 1797 2304 598 444 333 2217 559 908 192 3106 704 3077 2142 1620 98 856 2437 1152 2444 
165,2320 2726 2350 2937 2022 1784 1200 1770 865 964 1197 465 1239 1567 803 1195 2537 2111 517 2428 1348 454 2217 115 1268 3241 2810 1474 1575 987 1956 505 2541 346 2688 1868 48 1941 471 490 1714 275 553 3142 706 2651 2976 1818 501 988 
166,2022 1197 2320 1386 465 1200 1770 2726 1034 2182 2299 2810 1941 2217 2805 2537 2350 865 938 1474 1213 2464 231 644 1156 1861 2652 2651 505 517 719 275 3189 2841 553 167 987 1868 2541 3142 471 1325 3241 1443 2312 2499 1455 2193 706 98 
167,987 1975 2413 2977 2811 1299 1575 938 1861 539 2316 2546 1224 2196 2406 1518 2164 3210 2889 905 1432 876 2217 1087 2648 990 231 613 2631 1383 677 2193 358 1650 2113 335 1415 1015 714 1005 1474 2970 2305 2499 3150 1152 2805 394 1686 829 
168,938 2299 1268 231 1197 2977 1770 2385 553 1156 2855 2193 2350 2217 1896 358 2431 307 2841 1474 1195 2811 1325 876 505 2959 405 2651 490 3241 981 167 905 1048 734 1054 91 2638 1975 294 2182 545 458 2514 1573 98 2885 2380 3150 333 
169,2805 2651 2022 2007 2128 1474 2380 2514 3178 2902 1048 2039 2726 2885 714 2351 1681 2182 1684 1295 3041 976 3106 1352 644 2997 2809 486 1558 1784 443 1386 621 1115 2030 2312 719 441 1734 2574 2537 1407 1348 46 92 2006 1852 2324 598 1195 
170,2087 2529 2152 3008 869 1226 2338 147 1837 840 3220 1621 1032 454 1057 2696 820 157 1022 885 2466 1196 865 1239 1681 275 240 2933 1984 1127 1977 1936 1048 1213 1784 1715 2937 2460 2470 2295 3124 2531 1026 2055 3014 2472 935 423 1542 1125 
171,1268 1213 2810 1137 3189 2651 2217 1770 1804 2934 596 957 2350 1195 1197 2937 2537 100 45 1371 2198 924 964 2258 1575 803 553 712 865 3209 755 2072 2805 2966 115 3241 1659 959 3220 598 1861 2398 1941 471 241 490 2312 1106 2171 2499 
172,1386 465 814 2885 1197 1956 517 1307 2464 2351 2750 1857 1800 1942 780 380 2541 609 1193 1295 2855 945 1290 46 2299 491 277 1369 255 702 3231 515 957 2616 1673 644 1352 1664 2127 1812 2602 2312 1324 363 3209 770 3068 2208 1498 1737 
173,1575 954 856 2115 1386 1861 2193 2885 714 91 2470 2977 1896 2546 2320 358 1154 2464 2022 319 335 1770 458 825 1054 655 2841 1200 1975 2631 676 2217 2811 2726 2805 1797 2350 2957 1185 1197 865 1336 465 2855 1002 243 1129 876 275 1686 
174,2320 1770 2350 3189 2217 2193 2726 1213 1474 1386 1804 1200 2651 231 1362 2022 2380 865 964 2385 1055 294 876 2958 981 1048 2652 1152 3241 1034 1185 2474 465 651 3150 1325 987 734 2537 3142 2299 1531 1197 275 755 2541 1558 505 598 1195 
175,1348 2688 3246 2652 2971 384 2111 2463 46 2754 1860 2966 13 1351 2030 1923 1643 2757 1715 2455 783 2222 1749 2024 964 1956 3220 2185 517 299 3233 505 1222 2885 637 2695 1990 2022 2007 803 1498 2361 486 2233 3048 1898 2326 3130 2661 1099 
176,2841 865 1474 697 1185 1348 706 3078 2127 1156 1034 505 2940 1307 3037 1922 2977 333 2179 1200 2652 1923 1812 1336 596 331 117 770 1465 945 3032 470 1770 1195 1681 1784 471 59 2757 1470 589 259 1046 255 3178 1324 1868 1290 2754 1060 
177,2115 1871 1115 842 98 3189 981 1614 1365 1923 2299 1189 3109 588 457 117 1424 949 1197 1119 2706 1505 1156 1941 651 2006 1195 2629 15 1405 1896 2142 2521 2514 295 1237 1922 277 2445 1597 1804 1307 2638 2312 3037 2664 335 1765 2320 2885 
178,84 2940 1656 259 128 465 2855 2661 2527 968 313 2031 422 863 988 706 2022 1386 1715 1218 2823 2309 2976 847 294 1589 2645 2119 2979 13 2086 2011 2470 2971 749 975 2844 2411 2359 2783 496 2537 1290 2750 3142 948 2827 2002 2571 2455 
179,275 1812 1200 2845 1575 1195 719 637 2312 1386 865 2940 1474 496 2885 1770 968 988 2966 471 2351 783 505 1715 490 2661 2283 3220 976 2971 1193 2645 515 443 1185 2514 417 3231 697 3031 1197 2738 384 231 780 3040 2474 945 2455 609 
180,2537 1575 2470 865 1770 2464 1197 938 1348 2351 1185 719 1034 2031 294 1474 697 490 2602 333 457 1193 3078 2024 1923 1268 2946 471 2179 2463 1156 2350 2841 117 2971 2514 1195 100 783 1106 1455 3181 945 988 231 1800 2845 3037 266 2108 
181,2299 1295 3189 3142 1200 3077 328 39 1770 1720 2320 2638 3186 1575 1001 294 186 637 2307 1069 2786 1941 971 71 3079 2182 1443 2879 1289 651 3223 517 644 1614 275 1130 384 1272 165 1602 1731 2537 1505 847 2807 2339 242 505 2811 443 
182,1195 2940 719 2031 1868 2464 637 294 3176 1812 275 2007 1197 2726 2312 2527 975 3040 2902 1465 697 2463 2455 2174 2351 1722 2997 2470 1185 2178 783 84 2206 259 2651 2149 2398 1795 117 3031 2006 1348 3156 92 1214 2173 609 2193 2350 655 
183,2006 1200 2940 770 100 2031 868 2652 521 2875 3209 2537 1577 2649 1737 2312 1289 1065 1990 2012 964 2398 609 2222 1922 2147 1991 870 1498 2217 3247 748 1141 3229 346 490 706 589 292 2393 783 3129 2514 3022 1784 296 1060 2810 1348 1533 
184,100 1386 2885 2350 2470 1185 2464 2754 2616 1575 2875 521 1737 1193 231 1991 465 1239 865 2652 767 3130 275 1770 2182 1681 2024 2855 2874 698 1567 333 230 803 1755 3209 2688 770 1498 1237 2537 2937 3148 181 412 1268 1443 870 868 1474 
185,1871 3186 1614 1673 486 505 842 277 2066 1365 443 2455 1324 1307 2997 3079 117 2222 1923 231 1325 3142 1765 1119 1115 2075 939 1424 1156 1195 363 2339 2208 837 714 1130 2521 1857 2928 1349 2282 3206 1505 2006 213 847 3041 2899 402 960 
186,2350 2022 294 1715 2810 1770 2726 2299 346 1046 865 2845 945 1941 2541 2645 2651 2937 2627 1152 1614 1602 1290 525 2508 1556 465 1106 2940 593 100 2514 2537 1321 1494 2031 1812 1922 2259 1182 2795 1218 2652 1560 2312 706 2976 1456 2206 1656 
187,2173 1871 170 1575 1857 954 1307 842 3186 3037 167 1942 1156 277 2444 2350 505 3241 2855 655 331 1195 856 2115 2521 2066 1343 2483 363 1324 1673 2902 1054 1767 1614 231 2075 1325 545 593 714 1006 361 2339 2522 847 1680 3182 2127 1317 
188,865 275 1455 1575 2971 637 496 3031 2940 1770 2464 1474 697 465 2117 2022 2312 417 988 783 1386 1681 2845 2885 3181 2299 1193 2661 1185 2862 2024 3040 1023 3220 2351 981 2463 3092 1958 1715 1761 1812 2030 2823 1348 294 814 1949 1352 490 
